"","IEE_est","IEEw_est","FE_est","FEw_est","EME_est","EMEw_est","NEME_est","NEMEw_est"
"471",0.512420850985096,0.350498077837466,0.486228217376771,0.277303333511882,0.486411745648969,0.264035927717204,0.486411747792831,0.228553669040565
"472",0.5269110128153,0.320132357430733,0.454313496764064,0.415998277510854,0.447922056926552,0.322691930533625,0.44530188073014,0.253184536619639
"473",0.463803337036614,0.367292568856569,0.500775251993872,0.371735941192868,0.490566979681882,0.348095025494897,0.46096200663849,0.269714376425349
"474",0.541334561278893,0.428787082088173,0.515981760259925,0.491957422586499,0.508182070571163,0.423402777341556,0.508182069967533,0.314017740076532
"475",0.522671456075826,0.330765217564319,0.528591314250071,0.32283267284708,0.516661459260933,0.294010603542579,0.51666145898606,0.270087738692391
"476",0.429510820196774,0.252476417524595,0.441773022283711,0.362495747677497,0.429329920358264,0.268880324789022,0.42932995689451,0.146258256786928
"477",0.435980132850562,0.278258385719549,0.447772760654243,0.285489181578147,0.435566350585461,0.245376209589596,0.405147001045216,0.188708188979933
"478",0.484769452346484,0.439731038047475,0.507145721870018,0.467047607071753,0.499986104948637,0.438242380496204,0.499986100879377,0.369135554802581
"479",0.519411744489293,0.37207101911315,0.462039436808348,0.320210462178258,0.485459199567122,0.326521630663207,0.48545921687402,0.318177470490617
"480",0.473093125603137,0.352960187655164,0.49778827699007,0.362469257733193,0.486471006332197,0.330815405036904,0.486470754994447,0.118932274444219
"481",0.53178317720115,0.445446205882637,0.533709828685351,0.379325257607916,0.531360922365319,0.43245804055553,0.52850675391987,0.394829656427411
"482",0.521227623158078,0.421875607217811,0.54137129063607,0.513663602988036,0.523229979384465,0.444305319619572,0.523230068346586,0.308430791765811
"483",0.467409523809785,0.333019879753266,0.579164713356074,0.469577304507562,0.546238974105463,0.335780980667934,0.430087678559498,0.243684106413823
"484",0.448001492925567,0.330672589329109,0.461543391631507,0.391341263038903,0.454242092196968,0.330639508325585,0.451517898705212,0.14540013001996
"485",0.415179177905385,0.245385196955344,0.436957151583506,0.288654805542035,0.420301682016793,0.230104770762747,0.375597898555366,0.164927521816282
"486",0.480887521903111,0.271412542831353,0.554083603894092,0.289512663355677,0.538644744838202,0.266100404349277,0.415172973446406,0.128085298320812
"487",0.474674477890799,0.474925960767946,0.518294931570196,0.48281319699706,0.491395837346744,0.473325885309951,0.484858807924305,0.474634903445529
"488",0.52798174663907,0.442206899020842,0.469912201770392,0.430424631085545,0.483833563601828,0.419855445532863,0.48836689184206,0.395275514082477
"489",0.458994064126403,0.34711825776216,0.497710352679131,0.404428415352789,0.476316328194048,0.331517058213525,0.476316325496293,0.255967350343637
"490",0.454525435477485,0.456298975613342,0.439704718327082,0.445265134880308,0.450184017298086,0.452183134548376,0.450184019650527,0.488744819839429
"491",0.504996030345357,0.354904401471712,0.535266863470285,0.244415877617404,0.528086318771024,0.319738545465954,0.495508728857478,0.242074034172697
"492",0.567276624955648,0.354194886088031,0.504915905922989,0.337422686482175,0.517566789650431,0.276453790923684,0.517566789507272,0.261929492658097
"493",0.458754604461221,0.364992394470276,0.486983669531258,0.195457619768016,0.484035514169667,0.339327227659032,0.397799711562539,0.238399041280591
